time[s],LF_EXT-LF_FLX,LH_EXT-LH_FLX,RF_EXT-RF_FLX,RH_EXT-RH_FLX
18.782,0.164284,-0.164284,-0.164284,0.164284
18.783,0.164318,-0.164318,-0.164318,0.164318
18.784,0.164351,-0.164351,-0.164351,0.164351
18.785,0.164385,-0.164385,-0.164385,0.164385
18.786,0.164418,-0.164418,-0.164418,0.164418
18.787,0.164451,-0.164451,-0.164451,0.164451
18.788,0.164484,-0.164484,-0.164484,0.164484
18.789,0.164516,-0.164516,-0.164516,0.164516
18.79,0.164548,-0.164548,-0.164548,0.164548
18.791,0.16458,-0.16458,-0.16458,0.16458
18.792,0.164612,-0.164612,-0.164612,0.164612
18.793,0.164644,-0.164644,-0.164644,0.164644
18.794,0.164675,-0.164675,-0.164675,0.164675
18.795,0.164706,-0.164706,-0.164706,0.164706
18.796,0.164737,-0.164737,-0.164737,0.164737
18.797,0.164768,-0.164768,-0.164768,0.164768
18.798,0.164798,-0.164798,-0.164798,0.164798
18.799,0.164829,-0.164829,-0.164829,0.164829
18.8,0.164859,-0.164859,-0.164859,0.164859
18.801,0.164889,-0.164889,-0.164889,0.164889
18.802,0.164918,-0.164918,-0.164918,0.164918
18.803,0.164947,-0.164947,-0.164947,0.164947
18.804,0.164977,-0.164977,-0.164977,0.164977
18.805,0.165006,-0.165006,-0.165006,0.165006
18.806,0.165034,-0.165034,-0.165034,0.165034
18.807,0.165063,-0.165063,-0.165063,0.165063
18.808,0.165091,-0.165091,-0.165091,0.165091
18.809,0.165119,-0.165119,-0.165119,0.165119
18.81,0.165147,-0.165147,-0.165147,0.165147
18.811,0.165175,-0.165175,-0.165175,0.165175
18.812,0.165202,-0.165202,-0.165202,0.165202
18.813,0.165229,-0.165229,-0.165229,0.165229
18.814,0.165256,-0.165256,-0.165256,0.165256
18.815,0.165283,-0.165283,-0.165283,0.165283
18.816,0.16531,-0.16531,-0.16531,0.16531
18.817,0.165336,-0.165336,-0.165336,0.165336
18.818,0.165362,-0.165362,-0.165362,0.165362
18.819,0.165388,-0.165388,-0.165388,0.165388
18.82,0.165414,-0.165414,-0.165414,0.165414
18.821,0.16544,-0.16544,-0.16544,0.16544
18.822,0.165465,-0.165465,-0.165465,0.165465
18.823,0.16549,-0.16549,-0.16549,0.16549
18.824,0.165515,-0.165515,-0.165515,0.165515
18.825,0.16554,-0.16554,-0.16554,0.16554
18.826,0.165564,-0.165564,-0.165564,0.165564
18.827,0.165588,-0.165588,-0.165588,0.165588
18.828,0.165613,-0.165613,-0.165613,0.165613
18.829,0.165637,-0.165637,-0.165637,0.165637
18.83,0.16566,-0.16566,-0.16566,0.16566
18.831,0.165684,-0.165684,-0.165684,0.165684
18.832,0.165707,-0.165707,-0.165707,0.165707
18.833,0.16573,-0.16573,-0.16573,0.16573
18.834,0.165753,-0.165753,-0.165753,0.165753
18.835,0.165776,-0.165776,-0.165776,0.165776
18.836,0.165798,-0.165798,-0.165798,0.165798
18.837,0.165821,-0.165821,-0.165821,0.165821
18.838,0.165843,-0.165843,-0.165843,0.165843
18.839,0.165865,-0.165865,-0.165865,0.165865
18.84,0.165887,-0.165887,-0.165887,0.165887
18.841,0.165908,-0.165908,-0.165908,0.165908
18.842,0.16593,-0.16593,-0.16593,0.16593
18.843,0.165951,-0.165951,-0.165951,0.165951
18.844,0.165972,-0.165972,-0.165972,0.165972
18.845,0.165993,-0.165993,-0.165993,0.165993
18.846,0.166013,-0.166013,-0.166013,0.166013
18.847,0.166034,-0.166034,-0.166034,0.166034
18.848,0.166054,-0.166054,-0.166054,0.166054
18.849,0.166074,-0.166074,-0.166074,0.166074
18.85,0.166094,-0.166094,-0.166094,0.166094
18.851,0.166114,-0.166114,-0.166114,0.166114
18.852,0.166133,-0.166133,-0.166133,0.166133
18.853,0.166152,-0.166152,-0.166152,0.166152
18.854,0.166172,-0.166172,-0.166172,0.166172
18.855,0.166191,-0.166191,-0.166191,0.166191
18.856,0.166209,-0.166209,-0.166209,0.166209
18.857,0.166228,-0.166228,-0.166228,0.166228
18.858,0.166246,-0.166246,-0.166246,0.166246
18.859,0.166265,-0.166265,-0.166265,0.166265
18.86,0.166283,-0.166283,-0.166283,0.166283
18.861,0.166301,-0.166301,-0.166301,0.166301
18.862,0.166319,-0.166319,-0.166319,0.166319
18.863,0.166336,-0.166336,-0.166336,0.166336
18.864,0.166353,-0.166353,-0.166353,0.166353
18.865,0.166371,-0.166371,-0.166371,0.166371
18.866,0.166388,-0.166388,-0.166388,0.166388
18.867,0.166405,-0.166405,-0.166405,0.166405
18.868,0.166421,-0.166421,-0.166421,0.166421
18.869,0.166438,-0.166438,-0.166438,0.166438
18.87,0.166454,-0.166454,-0.166454,0.166454
18.871,0.166471,-0.166471,-0.166471,0.166471
18.872,0.166487,-0.166487,-0.166487,0.166487
18.873,0.166502,-0.166502,-0.166502,0.166502
18.874,0.166518,-0.166518,-0.166518,0.166518
18.875,0.166534,-0.166534,-0.166534,0.166534
18.876,0.166549,-0.166549,-0.166549,0.166549
18.877,0.166564,-0.166564,-0.166564,0.166564
18.878,0.166579,-0.166579,-0.166579,0.166579
18.879,0.166594,-0.166594,-0.166594,0.166594
18.88,0.166609,-0.166609,-0.166609,0.166609
18.881,0.166624,-0.166624,-0.166624,0.166624
18.882,0.166638,-0.166638,-0.166638,0.166638
18.883,0.166652,-0.166652,-0.166652,0.166652
18.884,0.166667,-0.166667,-0.166667,0.166667
18.885,0.166681,-0.166681,-0.166681,0.166681
18.886,0.166694,-0.166694,-0.166694,0.166694
18.887,0.166708,-0.166708,-0.166708,0.166708
18.888,0.166722,-0.166722,-0.166722,0.166722
18.889,0.166735,-0.166735,-0.166735,0.166735
18.89,0.166748,-0.166748,-0.166748,0.166748
18.891,0.166761,-0.166761,-0.166761,0.166761
18.892,0.166774,-0.166774,-0.166774,0.166774
18.893,0.166787,-0.166787,-0.166787,0.166787
18.894,0.166799,-0.166799,-0.166799,0.166799
18.895,0.166812,-0.166812,-0.166812,0.166812
18.896,0.166824,-0.166824,-0.166824,0.166824
18.897,0.166836,-0.166836,-0.166836,0.166836
18.898,0.166849,-0.166849,-0.166849,0.166849
18.899,0.16686,-0.16686,-0.16686,0.16686
18.9,0.166872,-0.166872,-0.166872,0.166872
18.901,0.166884,-0.166884,-0.166884,0.166884
18.902,0.166895,-0.166895,-0.166895,0.166895
18.903,0.166907,-0.166907,-0.166907,0.166907
18.904,0.166918,-0.166918,-0.166918,0.166918
18.905,0.166929,-0.166929,-0.166929,0.166929
18.906,0.16694,-0.16694,-0.16694,0.16694
18.907,0.166951,-0.166951,-0.166951,0.166951
18.908,0.166961,-0.166961,-0.166961,0.166961
18.909,0.166972,-0.166972,-0.166972,0.166972
18.91,0.166982,-0.166982,-0.166982,0.166982
18.911,0.166992,-0.166992,-0.166992,0.166992
18.912,0.167003,-0.167003,-0.167003,0.167003
18.913,0.167013,-0.167013,-0.167013,0.167013
18.914,0.167022,-0.167022,-0.167022,0.167022
18.915,0.167032,-0.167032,-0.167032,0.167032
18.916,0.167042,-0.167042,-0.167042,0.167042
18.917,0.167051,-0.167051,-0.167051,0.167051
18.918,0.167061,-0.167061,-0.167061,0.167061
18.919,0.16707,-0.16707,-0.16707,0.16707
18.92,0.167079,-0.167079,-0.167079,0.167079
18.921,0.167088,-0.167088,-0.167088,0.167088
18.922,0.167097,-0.167097,-0.167097,0.167097
18.923,0.167105,-0.167105,-0.167105,0.167105
18.924,0.167114,-0.167114,-0.167114,0.167114
18.925,0.167123,-0.167123,-0.167123,0.167123
18.926,0.167131,-0.167131,-0.167131,0.167131
18.927,0.167139,-0.167139,-0.167139,0.167139
18.928,0.167147,-0.167147,-0.167147,0.167147
18.929,0.167155,-0.167155,-0.167155,0.167155
18.93,0.167163,-0.167163,-0.167163,0.167163
18.931,0.167171,-0.167171,-0.167171,0.167171
18.932,0.167179,-0.167179,-0.167179,0.167179
18.933,0.167186,-0.167186,-0.167186,0.167186
18.934,0.167194,-0.167194,-0.167194,0.167194
18.935,0.167201,-0.167201,-0.167201,0.167201
18.936,0.167208,-0.167208,-0.167208,0.167208
18.937,0.167215,-0.167215,-0.167215,0.167215
18.938,0.167222,-0.167222,-0.167222,0.167222
18.939,0.167229,-0.167229,-0.167229,0.167229
18.94,0.167236,-0.167236,-0.167236,0.167236
18.941,0.167242,-0.167242,-0.167242,0.167242
18.942,0.167249,-0.167249,-0.167249,0.167249
18.943,0.167255,-0.167255,-0.167255,0.167255
18.944,0.167262,-0.167262,-0.167262,0.167262
18.945,0.167268,-0.167268,-0.167268,0.167268
18.946,0.167274,-0.167274,-0.167274,0.167274
18.947,0.16728,-0.16728,-0.16728,0.16728
18.948,0.167286,-0.167286,-0.167286,0.167286
18.949,0.167292,-0.167292,-0.167292,0.167292
18.95,0.167298,-0.167298,-0.167298,0.167298
18.951,0.167303,-0.167303,-0.167303,0.167303
18.952,0.167309,-0.167309,-0.167309,0.167309
18.953,0.167314,-0.167314,-0.167314,0.167314
18.954,0.16732,-0.16732,-0.16732,0.16732
18.955,0.167325,-0.167325,-0.167325,0.167325
18.956,0.16733,-0.16733,-0.16733,0.16733
18.957,0.167335,-0.167335,-0.167335,0.167335
18.958,0.16734,-0.16734,-0.16734,0.16734
18.959,0.167345,-0.167345,-0.167345,0.167345
18.96,0.167349,-0.167349,-0.167349,0.167349
18.961,0.167354,-0.167354,-0.167354,0.167354
18.962,0.167359,-0.167359,-0.167359,0.167359
18.963,0.167363,-0.167363,-0.167363,0.167363
18.964,0.167368,-0.167368,-0.167368,0.167368
18.965,0.167372,-0.167372,-0.167372,0.167372
18.966,0.167376,-0.167376,-0.167376,0.167376
18.967,0.16738,-0.16738,-0.16738,0.16738
18.968,0.167384,-0.167384,-0.167384,0.167384
18.969,0.167388,-0.167388,-0.167388,0.167388
18.97,0.167392,-0.167392,-0.167392,0.167392
18.971,0.167396,-0.167396,-0.167396,0.167396
18.972,0.167399,-0.167399,-0.167399,0.167399
18.973,0.167403,-0.167403,-0.167403,0.167403
18.974,0.167407,-0.167407,-0.167407,0.167407
18.975,0.16741,-0.16741,-0.16741,0.16741
18.976,0.167413,-0.167413,-0.167413,0.167413
18.977,0.167417,-0.167417,-0.167417,0.167417
18.978,0.16742,-0.16742,-0.16742,0.16742
18.979,0.167423,-0.167423,-0.167423,0.167423
18.98,0.167426,-0.167426,-0.167426,0.167426
18.981,0.167429,-0.167429,-0.167429,0.167429
18.982,0.167432,-0.167432,-0.167432,0.167432
18.983,0.167435,-0.167435,-0.167435,0.167435
18.984,0.167437,-0.167437,-0.167437,0.167437
18.985,0.16744,-0.16744,-0.16744,0.16744
18.986,0.167442,-0.167442,-0.167442,0.167442
18.987,0.167445,-0.167445,-0.167445,0.167445
18.988,0.167447,-0.167447,-0.167447,0.167447
18.989,0.16745,-0.16745,-0.16745,0.16745
18.99,0.167452,-0.167452,-0.167452,0.167452
18.991,0.167454,-0.167454,-0.167454,0.167454
18.992,0.167456,-0.167456,-0.167456,0.167456
18.993,0.167458,-0.167458,-0.167458,0.167458
18.994,0.16746,-0.16746,-0.16746,0.16746
18.995,0.167462,-0.167462,-0.167462,0.167462
18.996,0.167464,-0.167464,-0.167464,0.167464
18.997,0.167466,-0.167466,-0.167466,0.167466
18.998,0.167468,-0.167468,-0.167468,0.167468
18.999,0.167469,-0.167469,-0.167469,0.167469
19,0.167471,-0.167471,-0.167471,0.167471
19.001,0.167472,-0.167472,-0.167472,0.167472
19.002,0.167474,-0.167474,-0.167474,0.167474
19.003,0.167475,-0.167475,-0.167475,0.167475
19.004,0.167477,-0.167477,-0.167477,0.167477
19.005,0.167478,-0.167478,-0.167478,0.167478
19.006,0.167479,-0.167479,-0.167479,0.167479
19.007,0.16748,-0.16748,-0.16748,0.16748
19.008,0.167481,-0.167481,-0.167481,0.167481
19.009,0.167482,-0.167482,-0.167482,0.167482
19.01,0.167483,-0.167483,-0.167483,0.167483
19.011,0.167484,-0.167484,-0.167484,0.167484
19.012,0.167485,-0.167485,-0.167485,0.167485
19.013,0.167486,-0.167486,-0.167486,0.167486
19.014,0.167486,-0.167486,-0.167486,0.167486
19.015,0.167487,-0.167487,-0.167487,0.167487
19.016,0.167488,-0.167488,-0.167488,0.167488
19.017,0.167488,-0.167488,-0.167488,0.167488
19.018,0.167489,-0.167489,-0.167489,0.167489
19.019,0.167489,-0.167489,-0.167489,0.167489
19.02,0.16749,-0.16749,-0.16749,0.16749
19.021,0.16749,-0.16749,-0.16749,0.16749
19.022,0.16749,-0.16749,-0.16749,0.16749
19.023,0.16749,-0.16749,-0.16749,0.16749
19.024,0.167491,-0.167491,-0.167491,0.167491
19.025,0.167491,-0.167491,-0.167491,0.167491
19.026,0.167491,-0.167491,-0.167491,0.167491
19.027,0.167491,-0.167491,-0.167491,0.167491
19.028,0.167491,-0.167491,-0.167491,0.167491
19.029,0.167491,-0.167491,-0.167491,0.167491
19.03,0.167491,-0.167491,-0.167491,0.167491
19.031,0.16749,-0.16749,-0.16749,0.16749
19.032,0.16749,-0.16749,-0.16749,0.16749
19.033,0.16749,-0.16749,-0.16749,0.16749
19.034,0.16749,-0.16749,-0.16749,0.16749
19.035,0.167489,-0.167489,-0.167489,0.167489
19.036,0.167489,-0.167489,-0.167489,0.167489
19.037,0.167488,-0.167488,-0.167488,0.167488
19.038,0.167488,-0.167488,-0.167488,0.167488
19.039,0.167487,-0.167487,-0.167487,0.167487
19.04,0.167487,-0.167487,-0.167487,0.167487
19.041,0.167486,-0.167486,-0.167486,0.167486
19.042,0.167485,-0.167485,-0.167485,0.167485
19.043,0.167485,-0.167485,-0.167485,0.167485
19.044,0.167484,-0.167484,-0.167484,0.167484
19.045,0.167483,-0.167483,-0.167483,0.167483
19.046,0.167482,-0.167482,-0.167482,0.167482
19.047,0.167481,-0.167481,-0.167481,0.167481
19.048,0.167481,-0.167481,-0.167481,0.167481
19.049,0.16748,-0.16748,-0.16748,0.16748
19.05,0.167479,-0.167479,-0.167479,0.167479
19.051,0.167478,-0.167478,-0.167478,0.167478
19.052,0.167477,-0.167477,-0.167477,0.167477
19.053,0.167475,-0.167475,-0.167475,0.167475
19.054,0.167474,-0.167474,-0.167474,0.167474
19.055,0.167473,-0.167473,-0.167473,0.167473
19.056,0.167472,-0.167472,-0.167472,0.167472
19.057,0.167471,-0.167471,-0.167471,0.167471
19.058,0.167469,-0.167469,-0.167469,0.167469
19.059,0.167468,-0.167468,-0.167468,0.167468
19.06,0.167467,-0.167467,-0.167467,0.167467
19.061,0.167465,-0.167465,-0.167465,0.167465
19.062,0.167464,-0.167464,-0.167464,0.167464
19.063,0.167462,-0.167462,-0.167462,0.167462
19.064,0.167461,-0.167461,-0.167461,0.167461
19.065,0.16746,-0.16746,-0.16746,0.16746
19.066,0.167458,-0.167458,-0.167458,0.167458
19.067,0.167456,-0.167456,-0.167456,0.167456
19.068,0.167455,-0.167455,-0.167455,0.167455
19.069,0.167453,-0.167453,-0.167453,0.167453
19.07,0.167452,-0.167452,-0.167452,0.167452
19.071,0.16745,-0.16745,-0.16745,0.16745
19.072,0.167448,-0.167448,-0.167448,0.167448
19.073,0.167446,-0.167446,-0.167446,0.167446
19.074,0.167445,-0.167445,-0.167445,0.167445
19.075,0.167443,-0.167443,-0.167443,0.167443
19.076,0.167441,-0.167441,-0.167441,0.167441
19.077,0.167439,-0.167439,-0.167439,0.167439
19.078,0.167437,-0.167437,-0.167437,0.167437
19.079,0.167435,-0.167435,-0.167435,0.167435
19.08,0.167433,-0.167433,-0.167433,0.167433
19.081,0.167431,-0.167431,-0.167431,0.167431
19.082,0.167429,-0.167429,-0.167429,0.167429
19.083,0.167427,-0.167427,-0.167427,0.167427
19.084,0.167425,-0.167425,-0.167425,0.167425
19.085,0.167423,-0.167423,-0.167423,0.167423
19.086,0.167421,-0.167421,-0.167421,0.167421
19.087,0.167419,-0.167419,-0.167419,0.167419
19.088,0.167417,-0.167417,-0.167417,0.167417
19.089,0.167415,-0.167415,-0.167415,0.167415
19.09,0.167413,-0.167413,-0.167413,0.167413
19.091,0.167411,-0.167411,-0.167411,0.167411
19.092,0.167408,-0.167408,-0.167408,0.167408
19.093,0.167406,-0.167406,-0.167406,0.167406
19.094,0.167404,-0.167404,-0.167404,0.167404
19.095,0.167402,-0.167402,-0.167402,0.167402
19.096,0.167399,-0.167399,-0.167399,0.167399
19.097,0.167397,-0.167397,-0.167397,0.167397
19.098,0.167395,-0.167395,-0.167395,0.167395
19.099,0.167392,-0.167392,-0.167392,0.167392
19.1,0.16739,-0.16739,-0.16739,0.16739
19.101,0.167388,-0.167388,-0.167388,0.167388
19.102,0.167385,-0.167385,-0.167385,0.167385
19.103,0.167383,-0.167383,-0.167383,0.167383
19.104,0.16738,-0.16738,-0.16738,0.16738
19.105,0.167378,-0.167378,-0.167378,0.167378
19.106,0.167376,-0.167376,-0.167376,0.167376
19.107,0.167373,-0.167373,-0.167373,0.167373
19.108,0.167371,-0.167371,-0.167371,0.167371
19.109,0.167368,-0.167368,-0.167368,0.167368
19.11,0.167366,-0.167366,-0.167366,0.167366
19.111,0.167363,-0.167363,-0.167363,0.167363
19.112,0.167361,-0.167361,-0.167361,0.167361
19.113,0.167358,-0.167358,-0.167358,0.167358
19.114,0.167355,-0.167355,-0.167355,0.167355
19.115,0.167353,-0.167353,-0.167353,0.167353
19.116,0.16735,-0.16735,-0.16735,0.16735
19.117,0.167348,-0.167348,-0.167348,0.167348
19.118,0.167345,-0.167345,-0.167345,0.167345
19.119,0.167342,-0.167342,-0.167342,0.167342
19.12,0.16734,-0.16734,-0.16734,0.16734
19.121,0.167337,-0.167337,-0.167337,0.167337
19.122,0.167334,-0.167334,-0.167334,0.167334
19.123,0.167332,-0.167332,-0.167332,0.167332
19.124,0.167329,-0.167329,-0.167329,0.167329
19.125,0.167326,-0.167326,-0.167326,0.167326
19.126,0.167324,-0.167324,-0.167324,0.167324
19.127,0.167321,-0.167321,-0.167321,0.167321
19.128,0.167318,-0.167318,-0.167318,0.167318
19.129,0.167315,-0.167315,-0.167315,0.167315
19.13,0.167313,-0.167313,-0.167313,0.167313
19.131,0.16731,-0.16731,-0.16731,0.16731
19.132,0.167307,-0.167307,-0.167307,0.167307
19.133,0.167304,-0.167304,-0.167304,0.167304
19.134,0.167302,-0.167302,-0.167302,0.167302
19.135,0.167299,-0.167299,-0.167299,0.167299
19.136,0.167296,-0.167296,-0.167296,0.167296
19.137,0.167293,-0.167293,-0.167293,0.167293
19.138,0.16729,-0.16729,-0.16729,0.16729
19.139,0.167288,-0.167288,-0.167288,0.167288
19.14,0.167285,-0.167285,-0.167285,0.167285
19.141,0.167282,-0.167282,-0.167282,0.167282
19.142,0.167279,-0.167279,-0.167279,0.167279
19.143,0.167276,-0.167276,-0.167276,0.167276
19.144,0.167273,-0.167273,-0.167273,0.167273
19.145,0.16727,-0.16727,-0.16727,0.16727
19.146,0.167268,-0.167268,-0.167268,0.167268
19.147,0.167265,-0.167265,-0.167265,0.167265
19.148,0.167262,-0.167262,-0.167262,0.167262
19.149,0.167259,-0.167259,-0.167259,0.167259
19.15,0.167256,-0.167256,-0.167256,0.167256
19.151,0.167253,-0.167253,-0.167253,0.167253
19.152,0.16725,-0.16725,-0.16725,0.16725
19.153,0.167247,-0.167247,-0.167247,0.167247
19.154,0.167245,-0.167245,-0.167245,0.167245
19.155,0.167242,-0.167242,-0.167242,0.167242
19.156,0.167239,-0.167239,-0.167239,0.167239
19.157,0.167236,-0.167236,-0.167236,0.167236
19.158,0.167233,-0.167233,-0.167233,0.167233
19.159,0.16723,-0.16723,-0.16723,0.16723
19.16,0.167227,-0.167227,-0.167227,0.167227
19.161,0.167224,-0.167224,-0.167224,0.167224
19.162,0.167221,-0.167221,-0.167221,0.167221
19.163,0.167218,-0.167218,-0.167218,0.167218
19.164,0.167216,-0.167216,-0.167216,0.167216
19.165,0.167213,-0.167213,-0.167213,0.167213
19.166,0.16721,-0.16721,-0.16721,0.16721
19.167,0.167207,-0.167207,-0.167207,0.167207
19.168,0.167204,-0.167204,-0.167204,0.167204
19.169,0.167201,-0.167201,-0.167201,0.167201
19.17,0.167198,-0.167198,-0.167198,0.167198
19.171,0.167195,-0.167195,-0.167195,0.167195
19.172,0.167192,-0.167192,-0.167192,0.167192
19.173,0.167189,-0.167189,-0.167189,0.167189
19.174,0.167186,-0.167186,-0.167186,0.167186
19.175,0.167183,-0.167183,-0.167183,0.167183
19.176,0.167181,-0.167181,-0.167181,0.167181
19.177,0.167178,-0.167178,-0.167178,0.167178
19.178,0.167175,-0.167175,-0.167175,0.167175
19.179,0.167172,-0.167172,-0.167172,0.167172
19.18,0.167169,-0.167169,-0.167169,0.167169
19.181,0.167166,-0.167166,-0.167166,0.167166
19.182,0.167163,-0.167163,-0.167163,0.167163
19.183,0.16716,-0.16716,-0.16716,0.16716
19.184,0.167157,-0.167157,-0.167157,0.167157
19.185,0.167154,-0.167154,-0.167154,0.167154
19.186,0.167152,-0.167152,-0.167152,0.167152
19.187,0.167149,-0.167149,-0.167149,0.167149
19.188,0.167146,-0.167146,-0.167146,0.167146
19.189,0.167143,-0.167143,-0.167143,0.167143
19.19,0.16714,-0.16714,-0.16714,0.16714
19.191,0.167137,-0.167137,-0.167137,0.167137
19.192,0.167134,-0.167134,-0.167134,0.167134
19.193,0.167131,-0.167131,-0.167131,0.167131
19.194,0.167128,-0.167128,-0.167128,0.167128
19.195,0.167126,-0.167126,-0.167126,0.167126
19.196,0.167123,-0.167123,-0.167123,0.167123
19.197,0.16712,-0.16712,-0.16712,0.16712
19.198,0.167117,-0.167117,-0.167117,0.167117
19.199,0.167114,-0.167114,-0.167114,0.167114
19.2,0.167111,-0.167111,-0.167111,0.167111
19.201,0.167108,-0.167108,-0.167108,0.167108
19.202,0.167106,-0.167106,-0.167106,0.167106
19.203,0.167103,-0.167103,-0.167103,0.167103
19.204,0.1671,-0.1671,-0.1671,0.1671
19.205,0.167097,-0.167097,-0.167097,0.167097
19.206,0.167094,-0.167094,-0.167094,0.167094
19.207,0.167092,-0.167092,-0.167092,0.167092
19.208,0.167089,-0.167089,-0.167089,0.167089
19.209,0.167086,-0.167086,-0.167086,0.167086
19.21,0.167083,-0.167083,-0.167083,0.167083
19.211,0.16708,-0.16708,-0.16708,0.16708
19.212,0.167078,-0.167078,-0.167078,0.167078
19.213,0.167075,-0.167075,-0.167075,0.167075
19.214,0.167072,-0.167072,-0.167072,0.167072
19.215,0.167069,-0.167069,-0.167069,0.167069
19.216,0.167066,-0.167066,-0.167066,0.167066
19.217,0.167064,-0.167064,-0.167064,0.167064
19.218,0.167061,-0.167061,-0.167061,0.167061
19.219,0.167058,-0.167058,-0.167058,0.167058
19.22,0.167055,-0.167055,-0.167055,0.167055
19.221,0.167053,-0.167053,-0.167053,0.167053
19.222,0.16705,-0.16705,-0.16705,0.16705
19.223,0.167047,-0.167047,-0.167047,0.167047
19.224,0.167045,-0.167045,-0.167045,0.167045
19.225,0.167042,-0.167042,-0.167042,0.167042
19.226,0.167039,-0.167039,-0.167039,0.167039
19.227,0.167036,-0.167036,-0.167036,0.167036
19.228,0.167034,-0.167034,-0.167034,0.167034
19.229,0.167031,-0.167031,-0.167031,0.167031
19.23,0.167028,-0.167028,-0.167028,0.167028
19.231,0.167026,-0.167026,-0.167026,0.167026
19.232,0.167023,-0.167023,-0.167023,0.167023
19.233,0.167021,-0.167021,-0.167021,0.167021
19.234,0.167018,-0.167018,-0.167018,0.167018
19.235,0.167015,-0.167015,-0.167015,0.167015
19.236,0.167013,-0.167013,-0.167013,0.167013
19.237,0.16701,-0.16701,-0.16701,0.16701
19.238,0.167007,-0.167007,-0.167007,0.167007
19.239,0.167005,-0.167005,-0.167005,0.167005
19.24,0.167002,-0.167002,-0.167002,0.167002
19.241,0.167,-0.167,-0.167,0.167
19.242,0.166997,-0.166997,-0.166997,0.166997
19.243,0.166995,-0.166995,-0.166995,0.166995
19.244,0.166992,-0.166992,-0.166992,0.166992
19.245,0.166989,-0.166989,-0.166989,0.166989
19.246,0.166987,-0.166987,-0.166987,0.166987
19.247,0.166984,-0.166984,-0.166984,0.166984
19.248,0.166982,-0.166982,-0.166982,0.166982
19.249,0.166979,-0.166979,-0.166979,0.166979
19.25,0.166977,-0.166977,-0.166977,0.166977
19.251,0.166974,-0.166974,-0.166974,0.166974
19.252,0.166972,-0.166972,-0.166972,0.166972
19.253,0.166969,-0.166969,-0.166969,0.166969
19.254,0.166967,-0.166967,-0.166967,0.166967
19.255,0.166964,-0.166964,-0.166964,0.166964
19.256,0.166962,-0.166962,-0.166962,0.166962
19.257,0.16696,-0.16696,-0.16696,0.16696
19.258,0.166957,-0.166957,-0.166957,0.166957
